date	commit	sha256	path
1998-03-11	c6fa1fd53207b9e5a435966303742b72e0dbf1ff	33826c43c54cf1bb3ab889ed422832d51fd5fcbcd2242c1a9b2781fd68c0b33b	kcontrol/locale/pics/flag_zh.gif
1998-04-21	181ceb5dfd979122553c42b2f0db1d1e6b9f99de	33826c43c54cf1bb3ab889ed422832d51fd5fcbcd2242c1a9b2781fd68c0b33b	kcontrol/locale/pics/flag_zh_TW_Big5.gif
1997-11-16	c147bb4727a4d79fada40a8b7c2e8db8e79fac54	b36a6f1b32b050cbe047ecbff7513ff9399c8e2dfd80df6d7d5c01fe255394c0	kcontrol/samba/mini-smbstatus.xpm
1998-04-16	c230cb9ab9975bcf0a7963ae8630a4388846062e	82600f7d6a1d23e7f64e1ea7a2d58125d08292494c724e8c04255d4d00150ea2	kcontrol/samba/smbstatus.xpm
1997-11-16	c147bb4727a4d79fada40a8b7c2e8db8e79fac54	b36a6f1b32b050cbe047ecbff7513ff9399c8e2dfd80df6d7d5c01fe255394c0	kcontrol/sample/mini-sample.xpm
1999-09-05	e4f0f925469eff45cb124e9452fb040e607e4b3a	45a7b27d34fed6ae90aae03bfa36d438589c29e79ce54c082d67e402e86f8d7c	kcontrol/syssound/large-kcmsyssound.xpm
1998-02-03	35bc67bcdcb48148a8383e16acd53c0f7911ed6f	b36a6f1b32b050cbe047ecbff7513ff9399c8e2dfd80df6d7d5c01fe255394c0	kcontrol/syssound/mini-syssound.xpm
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	5744720bf34072af08c560f52a64953a08565bfd2defa579920499f0910593c9	kcontrol/syssound/sounds/KDE_Close_Window.wav
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	97ae551074d8015ac3d46e268152d94c04cec55c5ab1032d49a20eeb061fccdb	kcontrol/syssound/sounds/KDE_Logout.wav
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	f4ffe87991d47f073335d9b910e0623af80084a23737ff6513251143307fb153	kcontrol/syssound/sounds/KDE_Startup.wav
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	572f366d7cf16387fdbded80a20f8122b33fc543cc6a4a708a7cda5af856af0a	kcontrol/syssound/sounds/KDE_Window_DeIconify.wav
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	0468ef302a3f8fadd7c6bf08b2a8e45522244b2ec75d9ae1d10cb4ee7f960ef2	kcontrol/syssound/sounds/KDE_Window_Iconify.wav
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	d58b9fd3876b882102bcd55032f3d0e2ca94c3aad6d0fa98eca35222d6f22533	kcontrol/syssound/sounds/KDE_Window_Maximize.wav
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	9c2444389e3f3f3c79e31b505267bdf9512cb5aa41b286dc759f41b24147efd1	kcontrol/syssound/sounds/KDE_Window_Shade_Down.wav
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	e5ea4f090e4f60729f26b630fbad28de36d890bbab20cc4e8924a88715ede9d9	kcontrol/syssound/sounds/KDE_Window_Shade_Up.wav
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	4d36fbbb6512f87d4616788eff400b5517943d8e950766bad5492864e474c5a0	kcontrol/syssound/sounds/KDE_Window_Sticky.wav
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	3382ad5d51c07482c96ef4b7c0d7e80f1d010abbd641ccee3acbf781de3251ec	kcontrol/syssound/sounds/KDE_Window_UnMaximize.wav
1999-09-02	f1bb687bd3f94696a279d3d60ff21a89f8de272a	d3855e6b434da20a23afcd0749451d9a5cf7e6ea0f768f09f23c9d161165ead0	kcontrol/syssound/sounds/KDE_Window_UnSticky.wav
1998-02-03	35bc67bcdcb48148a8383e16acd53c0f7911ed6f	1d67318d216df1aeccd9caf9c45091ba6dca05372d88a8c7136047dda2247d94	kcontrol/syssound/syssound.xpm
1999-08-23	9c35b820a745a986578b26b8c2a224d5e5f37185	3715c61ed323d8c0ecad89d19e5f839391e01f9cb5dc4777ec3a88615ce1e542	kcontrol/thememgr/Themes/Astronique/Astronique.preview.jpg
1999-08-23	9c35b820a745a986578b26b8c2a224d5e5f37185	f105f95e70e4796d4742d1c055b1a17c880ffe1653376607b0c1c2d572d874a1	kcontrol/thememgr/Themes/Astronique/Astronique.themerc
