icon_name	target_size	category	source	source_dimensions	decoder
xinit	22	apps	ksysguard/pics/xinit.xpm	16x16	xpm-fallback
xinit	24	apps	ksysguard/pics/xinit.xpm	16x16	xpm-fallback
xinit	32	apps	ksysguard/pics/xinit.xpm	16x16	xpm-fallback
xinit	48	apps	ksysguard/pics/xinit.xpm	16x16	xpm-fallback
xload	16	apps	ksysguard/pics/xload.xpm	16x14	pillow
xload	22	apps	ksysguard/pics/xload.xpm	16x14	pillow
xload	24	apps	kappfinder/pics/xload.xpm	32x28	pillow
xload	32	apps	kappfinder/pics/xload.xpm	32x28	pillow
xload	48	apps	kappfinder/pics/xload.xpm	32x28	pillow
xmahjongg	16	apps	kmenuedit/icons/mini-xmahjongg.xpm	16x14	xpm-fallback
xmahjongg	22	apps	kmenuedit/icons/mini-xmahjongg.xpm	16x14	xpm-fallback
xmahjongg	24	apps	kmenuedit/icons/mini-xmahjongg.xpm	16x14	xpm-fallback
xmahjongg	32	apps	kmenuedit/icons/mini-xmahjongg.xpm	16x14	xpm-fallback
xmahjongg	48	apps	kmenuedit/icons/mini-xmahjongg.xpm	16x14	xpm-fallback
xosview	16	apps	kappfinder/pics/mini/xosview.xpm	16x16	pillow
xosview	22	apps	kappfinder/pics/mini/xosview.xpm	16x16	pillow
xosview	24	apps	kappfinder/pics/xosview.xpm	32x32	pillow
xosview	32	apps	kappfinder/pics/xosview.xpm	32x32	pillow
xosview	48	apps	kappfinder/pics/xosview.xpm	32x32	pillow
xpaint	16	apps	kappfinder/pics/mini/xpaint.xpm	16x16	pillow
xpaint	22	apps	kappfinder/pics/mini/xpaint.xpm	16x16	pillow
xpaint	24	apps	kappfinder/pics/xpaint.xpm	32x32	pillow
xpaint	32	apps	kappfinder/pics/xpaint.xpm	32x32	pillow
xpaint	48	apps	kappfinder/pics/xpaint.xpm	32x32	pillow
xslight	16	apps	kappfinder/pics/mini/mini-xslight.xpm	16x16	xpm-fallback
xslight	22	apps	kappfinder/pics/mini/mini-xslight.xpm	16x16	xpm-fallback
xslight	24	apps	kappfinder/pics/mini/mini-xslight.xpm	16x16	xpm-fallback
xslight	32	apps	kappfinder/pics/mini/mini-xslight.xpm	16x16	xpm-fallback
xslight	48	apps	kappfinder/pics/mini/mini-xslight.xpm	16x16	xpm-fallback
xterm	16	apps	ksysguard/pics/xterm.xpm	16x16	pillow
xterm	22	apps	ksysguard/pics/xterm.xpm	16x16	pillow
xterm	24	apps	ksysguard/pics/xterm.xpm	16x16	pillow
xterm	32	apps	ksysguard/pics/xterm.xpm	16x16	pillow
xterm	48	apps	ksysguard/pics/xterm.xpm	16x16	pillow
xv	16	apps	kappfinder/pics/mini/xv.xpm	16x16	pillow
xv	22	apps	kappfinder/pics/mini/xv.xpm	16x16	pillow
xv	24	apps	kappfinder/pics/xv.xpm	32x32	pillow
xv	32	apps	kappfinder/pics/xv.xpm	32x32	pillow
xv	48	apps	kappfinder/pics/xv.xpm	32x32	pillow
xxgbd	16	apps	ksysguard/pics/xxgbd.xpm	16x14	xpm-fallback
xxgbd	22	apps	ksysguard/pics/xxgbd.xpm	16x14	xpm-fallback
xxgbd	24	apps	ksysguard/pics/xxgbd.xpm	16x14	xpm-fallback
xxgbd	32	apps	ksysguard/pics/xxgbd.xpm	16x14	xpm-fallback
xxgbd	48	apps	ksysguard/pics/xxgbd.xpm	16x14	xpm-fallback
xxgdb	16	apps	ksysguard/pics/xxgdb.xpm	16x14	xpm-fallback
xxgdb	22	apps	ksysguard/pics/xxgdb.xpm	16x14	xpm-fallback
xxgdb	24	apps	ksysguard/pics/xxgdb.xpm	16x14	xpm-fallback
xxgdb	32	apps	ksysguard/pics/xxgdb.xpm	16x14	xpm-fallback
xxgdb	48	apps	ksysguard/pics/xxgdb.xpm	16x14	xpm-fallback
y-src	16	apps	pics/mini/y_src.xpm	16x16	pillow
y-src	22	apps	pics/mini/y_src.xpm	16x16	pillow
y-src	24	apps	pics/y_src.xpm	32x32	pillow
y-src	32	apps	pics/y_src.xpm	32x32	pillow
y-src	48	apps	pics/y_src.xpm	32x32	pillow
zip-mount	16	apps	pics/mini/zip_mount.xpm	16x16	pillow
zip-mount	22	apps	pics/mini/zip_mount.xpm	16x16	pillow
zip-mount	24	apps	pics/zip_mount.xpm	32x32	pillow
zip-mount	32	apps	pics/zip_mount.xpm	32x32	pillow
zip-mount	48	apps	pics/zip_mount.xpm	32x32	pillow
zip-unmount	16	apps	pics/mini/zip_unmount.xpm	16x16	pillow
zip-unmount	22	apps	pics/mini/zip_unmount.xpm	16x16	pillow
zip-unmount	24	apps	pics/zip_unmount.xpm	32x32	pillow
zip-unmount	32	apps	pics/zip_unmount.xpm	32x32	pillow
zip-unmount	48	apps	pics/zip_unmount.xpm	32x32	pillow
zoom	16	apps	kmenuedit/icons/mini-zoom.xpm	16x14	pillow
zoom	22	apps	kmenuedit/icons/mini-zoom.xpm	16x14	pillow
zoom	24	apps	kmenuedit/icons/mini-zoom.xpm	16x14	pillow
zoom	32	apps	kmenuedit/icons/mini-zoom.xpm	16x14	pillow
zoom	48	apps	kmenuedit/icons/mini-zoom.xpm	16x14	pillow
